frame.encap_type,frame.time_epoch,frame.len,frame.cap_len,eth.src,eth.dst,ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.hdr_len,tcp.checksum,udp.srcport,udp.dstport,udp.length,udp.checksum,quic
1,1644570381.912257000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x2bc7,quic
1,1644570381.912258000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xa2a0,quic
1,1644570381.912258000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x52a7,quic
1,1644570381.912258000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x5fc5,quic
1,1644570381.912259000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x4c04,quic
1,1644570381.912259000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x127a,quic
1,1644570381.912260000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xae49,quic
1,1644570381.912260000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x3ff6,quic
1,1644570381.912260000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xfa04,quic
1,1644570381.912261000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x0c49,quic
1,1644570381.912262000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xad8b,quic
1,1644570381.912262000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x51d4,quic
1,1644570381.912262000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xae61,quic
1,1644570381.912263000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xff51,quic
1,1644570381.912263000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x0fbd,quic
1,1644570381.912264000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xfa01,quic
1,1644570381.912264000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x8aa2,quic
1,1644570381.912264000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x735b,quic
1,1644570381.912265000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x9476,quic
1,1644570381.912265000,346,346,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x95b4,0x40,0,1,0,0,56,17,0x3bbb,208.67.222.222,192.168.0.103,332,0x00,,,,,443,57619,312,0x9a17,
1,1644570381.912641000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xdbae,0x00,0,0,0,0,64,17,0x97d4,192.168.0.103,142.250.183.35,61,0x00,,,,,50428,443,41,0xeb16,quic
1,1644570381.912835000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x19cf,0x00,0,0,0,0,64,17,0x59b4,192.168.0.103,142.250.183.35,61,0x00,,,,,50428,443,41,0x6789,quic
1,1644570381.913082000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x9d9f,0x00,0,0,0,0,64,17,0xd5e3,192.168.0.103,142.250.183.35,61,0x00,,,,,50428,443,41,0xdab9,quic
1,1644570381.914180000,78,78,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x33cb,192.168.0.103,142.250.182.227,64,0x00,62549,443,44,0xce1b,,,,,
1,1644570381.919410000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xb1d6,0x00,0,0,0,0,64,17,0xc1c5,192.168.0.103,142.250.183.10,61,0x00,,,,,51876,443,41,0x3895,
1,1644570381.920035000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x9f95,quic
1,1644570381.920036000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x02e4,quic
1,1644570381.920036000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xc5ed,quic
1,1644570381.921510000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xc7ba,0x00,0,0,0,0,64,17,0xabc8,192.168.0.103,142.250.183.35,61,0x00,,,,,50428,443,41,0x7634,quic
1,1644570381.922090000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xe960,quic
1,1644570381.924606000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x3bc9,quic
1,1644570381.924607000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xc894,quic
1,1644570381.924607000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x837c,quic
1,1644570381.924608000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x7636,quic
1,1644570381.924608000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x3003,quic
1,1644570381.924608000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xd9ef,quic
1,1644570381.924609000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x4bcb,quic
1,1644570381.924609000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x74e9,quic
1,1644570381.924610000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x96e6,quic
1,1644570381.924610000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x8c93,quic
1,1644570381.924610000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x9a5b,quic
1,1644570381.924611000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x4d97,quic
1,1644570381.924611000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xf4ff,quic
1,1644570381.924611000,954,954,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3594,142.250.183.35,192.168.0.103,940,0x80,,,,,443,50428,920,0x17dd,quic
1,1644570381.924842000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x4760,0x00,0,0,0,0,64,17,0x2c23,192.168.0.103,142.250.183.35,61,0x00,,,,,50428,443,41,0xc5c4,quic
1,1644570381.933219000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x5c6c,0x00,0,0,0,0,64,17,0x1717,192.168.0.103,142.250.183.35,61,0x00,,,,,50428,443,41,0xf5ae,quic
1,1644570381.953447000,74,74,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xa106,0x00,0,0,0,0,121,6,0x9948,142.250.182.227,192.168.0.103,60,0x80,443,62549,40,0xafc3,,,,,
1,1644570381.953502000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x33d7,192.168.0.103,142.250.182.227,52,0x00,62549,443,32,0xd63e,,,,,
1,1644570381.953946000,662,662,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x3183,192.168.0.103,142.250.182.227,648,0x00,62549,443,32,0x0e8f,,,,,
1,1644570381.968686000,164,164,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x332e,192.168.0.103,142.250.183.42,150,0x00,61198,443,32,0x5cc8,,,,,
1,1644570381.968982000,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x3369,192.168.0.103,142.250.183.42,91,0x00,61198,443,32,0x3bc6,,,,,
1,1644570381.969180000,139,139,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x3347,192.168.0.103,142.250.183.42,125,0x00,61198,443,32,0xee9c,,,,,
1,1644570381.969417000,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x390a,142.250.183.35,192.168.0.103,54,0x80,,,,,443,50428,34,0x2fdf,quic
1,1644570381.975343000,67,67,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0x3aa4,142.250.183.10,192.168.0.103,53,0x00,,,,,443,51876,33,0x91d8,
1,1644570381.980540000,170,170,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x4989,0x00,0,0,0,0,64,17,0x9d3d,192.168.0.103,142.250.67.129,156,0x00,,,,,50684,443,136,0x31c6,quic
1,1644570381.984423000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x8946,0x00,0,0,0,0,64,17,0x5ddf,192.168.0.103,142.250.67.129,61,0x00,,,,,50684,443,41,0x44b8,quic
1,1644570381.984486000,77,77,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x1b1b,0x00,0,0,0,0,64,17,0xcc08,192.168.0.103,142.250.67.129,63,0x00,,,,,50684,443,43,0x6e7e,quic
1,1644570381.987857000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xa10f,0x00,0,0,0,0,121,6,0x9947,142.250.182.227,192.168.0.103,52,0x80,443,62549,32,0xdacf,,,,,
1,1644570381.999421000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x4b80,0x00,0,0,0,0,57,6,0x2f10,142.250.183.42,192.168.0.103,52,0x00,443,61198,32,0xc7a7,,,,,
1,1644570381.999421000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x4b81,0x00,0,0,0,0,57,6,0x2f0f,142.250.183.42,192.168.0.103,52,0x00,443,61198,32,0xc780,,,,,
1,1644570382.000650000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x4b82,0x00,0,0,0,0,57,6,0x2f0e,142.250.183.42,192.168.0.103,52,0x00,443,61198,32,0xc737,,,,,
1,1644570382.000651000,105,105,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x4b83,0x00,0,0,0,0,57,6,0x2ee6,142.250.183.42,192.168.0.103,91,0x00,443,61198,32,0x9851,,,,,
1,1644570382.000711000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x3390,192.168.0.103,142.250.183.42,52,0x00,61198,443,32,0xc00d,,,,,
1,1644570382.017510000,69,69,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xae2b,142.250.67.129,192.168.0.103,55,0x00,,,,,443,50684,35,0x0c66,quic
1,1644570382.019981000,1288,1288,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa968,142.250.67.129,192.168.0.103,1274,0x00,,,,,443,50684,1254,0xa268,quic
1,1644570382.019982000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa964,142.250.67.129,192.168.0.103,1278,0x00,,,,,443,50684,1258,0x6056,quic
1,1644570382.019982000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa964,142.250.67.129,192.168.0.103,1278,0x00,,,,,443,50684,1258,0x0f2a,quic
1,1644570382.019982000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa964,142.250.67.129,192.168.0.103,1278,0x00,,,,,443,50684,1258,0x26dc,quic
1,1644570382.020171000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xa60c,0x00,0,0,0,0,64,17,0x4119,192.168.0.103,142.250.67.129,61,0x00,,,,,50684,443,41,0xc07d,quic
1,1644570382.020220000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa964,142.250.67.129,192.168.0.103,1278,0x00,,,,,443,50684,1258,0xf111,quic
1,1644570382.020221000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa964,142.250.67.129,192.168.0.103,1278,0x00,,,,,443,50684,1258,0x3832,quic
1,1644570382.020221000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa964,142.250.67.129,192.168.0.103,1278,0x00,,,,,443,50684,1258,0x4999,quic
1,1644570382.020222000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa964,142.250.67.129,192.168.0.103,1278,0x00,,,,,443,50684,1258,0xaf84,quic
1,1644570382.020236000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xe8d7,0x00,0,0,0,0,64,17,0xfe4d,192.168.0.103,142.250.67.129,61,0x00,,,,,50684,443,41,0x0c4a,quic
1,1644570382.020341000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x8338,0x00,0,0,0,0,64,17,0x63ed,192.168.0.103,142.250.67.129,61,0x00,,,,,50684,443,41,0xaadb,quic
1,1644570382.020382000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa964,142.250.67.129,192.168.0.103,1278,0x00,,,,,443,50684,1258,0x4e80,quic
1,1644570382.020383000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa964,142.250.67.129,192.168.0.103,1278,0x00,,,,,443,50684,1258,0x0586,quic
1,1644570382.020383000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa964,142.250.67.129,192.168.0.103,1278,0x00,,,,,443,50684,1258,0xb2bc,quic
1,1644570382.020431000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x3bed,0x00,0,0,0,0,64,17,0xab38,192.168.0.103,142.250.67.129,61,0x00,,,,,50684,443,41,0x0107,quic
1,1644570382.020505000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xcb39,0x00,0,0,0,0,64,17,0x1bec,192.168.0.103,142.250.67.129,61,0x00,,,,,50684,443,41,0x1bf5,quic
1,1644570382.020519000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x4dc1,0x00,0,0,0,0,64,17,0x9964,192.168.0.103,142.250.67.129,61,0x00,,,,,50684,443,41,0x54fa,quic
1,1644570382.020543000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xa964,142.250.67.129,192.168.0.103,1278,0x00,,,,,443,50684,1258,0x1541,quic
1,1644570382.022373000,71,71,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xae29,142.250.67.129,192.168.0.103,57,0x00,,,,,443,50684,37,0xed9d,quic
1,1644570382.022489000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0e9e,0x00,0,0,0,0,64,17,0xd887,192.168.0.103,142.250.67.129,61,0x00,,,,,50684,443,41,0xca7d,quic
1,1644570382.050347000,278,278,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xa11f,0x00,0,0,0,0,120,6,0x99e3,142.250.182.227,192.168.0.103,264,0x00,443,62549,32,0xc867,,,,,
1,1644570382.050411000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x33d7,192.168.0.103,142.250.182.227,52,0x00,62549,443,32,0xd259,,,,,
1,1644570382.051077000,130,130,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x3397,192.168.0.103,142.250.182.227,116,0x00,62549,443,32,0x23cc,,,,,
1,1644570382.064114000,136,136,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x4b9f,0x00,0,0,0,0,57,6,0x2eab,142.250.183.42,192.168.0.103,122,0x00,443,61198,32,0xf50d,,,,,
1,1644570382.064115000,345,345,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x4ba0,0x00,0,0,0,0,57,6,0x2de1,142.250.183.42,192.168.0.103,323,0x00,443,61198,32,0x29af,,,,,
1,1644570382.064115000,129,129,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x4ba1,0x00,0,0,0,0,57,6,0x2eb0,142.250.183.42,192.168.0.103,115,0x00,443,61198,32,0xc39b,,,,,
1,1644570382.064115000,105,105,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x4ba2,0x00,0,0,0,0,57,6,0x2ec7,142.250.183.42,192.168.0.103,91,0x00,443,61198,32,0x3561,,,,,
1,1644570382.064183000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x3390,192.168.0.103,142.250.183.42,52,0x00,61198,443,32,0xbdda,,,,,
1,1644570382.065686000,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x3369,192.168.0.103,142.250.183.42,91,0x00,61198,443,32,0xbc3d,,,,,
1,1644570382.086221000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xa12e,0x00,0,0,0,0,120,6,0x9aa8,142.250.182.227,192.168.0.103,52,0x00,443,62549,32,0xd8f9,,,,,
1,1644570382.087131000,674,674,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xa12f,0x00,0,0,0,0,121,6,0x96c7,142.250.182.227,192.168.0.103,660,0x80,443,62549,32,0x944e,,,,,
1,1644570382.087164000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x33d7,192.168.0.103,142.250.182.227,52,0x00,62549,443,32,0xcf7b,,,,,
1,1644570382.101168000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x4bbb,0x00,0,0,0,0,57,6,0x2ed5,142.250.183.42,192.168.0.103,52,0x00,443,61198,32,0xc467,,,,,
1,1644570382.189567000,352,352,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xfb8a,0x00,0,0,0,0,64,17,0xea42,192.168.0.103,142.250.67.196,338,0x00,,,,,55366,443,318,0xea6c,quic
1,1644570382.227378000,71,71,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,57,17,0xade6,142.250.67.196,192.168.0.103,57,0x00,,,,,443,55366,37,0x74b7,quic
1,1644570382.236555000,75,75,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x17b7,0x00,0,0,0,0,64,17,0xcf2b,192.168.0.103,142.250.67.196,61,0x00,,,,,55366,443,41,0xf2d8,quic
1,1644570382.258941000,346,346,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x09f2,0x00,0,0,0,0,64,17,0x6882,192.168.0.103,142.250.183.35,332,0x00,,,,,50428,443,312,0xbf06,quic
1,1644570382.259073000,240,240,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x8911,0x00,0,0,0,0,64,17,0xe9cc,192.168.0.103,142.250.183.35,226,0x00,,,,,50428,443,206,0xc345,quic
1,1644570382.294242000,71,71,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3907,142.250.183.35,192.168.0.103,57,0x80,,,,,443,50428,37,0x5bd1,quic
1,1644570382.294242000,68,68,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x390a,142.250.183.35,192.168.0.103,54,0x80,,,,,443,50428,34,0x163f,quic
1,1644570382.295754000,1288,1288,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3446,142.250.183.35,192.168.0.103,1274,0x80,,,,,443,50428,1254,0x5e63,quic
1,1644570382.295965000,78,78,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x85b4,0x00,0,0,0,0,64,17,0xedcb,192.168.0.103,142.250.183.35,64,0x00,,,,,50428,443,44,0x2459,quic
1,1644570382.297709000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x480f,quic
1,1644570382.297709000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0xe287,quic
1,1644570382.297709000,497,497,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x375d,142.250.183.35,192.168.0.103,483,0x80,,,,,443,50428,463,0xb16f,quic
1,1644570382.297710000,1288,1288,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3446,142.250.183.35,192.168.0.103,1274,0x80,,,,,443,50428,1254,0x7dad,quic
1,1644570382.297710000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x976f,quic
1,1644570382.297711000,1292,1292,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0000,0x40,0,1,0,0,58,17,0x3442,142.250.183.35,192.168.0.103,1278,0x80,,,,,443,50428,1258,0x9a6b,quic
